epoch,train_loss,train_recon,train_kl,train_feller,train_arbitrage,val_loss,val_recon,val_kl,val_feller,val_arbitrage,lr
249,1.1657525844573975,0.6890597367286682,3.7683947525024415,0.0011010964505840093,0.04937613368034363,,,,,,0.0005
250,1.2343780727386475,0.7159520473480224,3.7137956256866453,0.001994689390063286,0.0725258719921112,,,,,,0.0005
251,1.2342422065734864,0.772080735206604,3.754682514190674,0.001957579199690372,0.04236782193183899,,,,,,0.0005
252,1.2862081851959228,0.7293733201026916,3.7199340782165526,0.0010999639965593815,0.09187074720859528,,,,,,0.0005
253,1.3880108051300049,0.8003729710578918,3.733333284378052,0.0016665461920201778,0.10631898605823517,,,,,,0.0005
254,1.2863846836090087,0.7689518947601318,3.7492062740325927,0.005225909974426031,0.06864311856031417,,,,,,0.0005
255,1.50469522190094,0.8197589778900146,3.7159841899871826,0.0025509151630103586,0.15539344555139542,,,,,,0.0005
256,1.2752040996551515,0.7431219158172607,3.7492675285339354,0.0008230237719835713,0.07816620749235154,,,,,,0.0005
257,1.2859608526229858,0.7363263640403748,3.716944065093994,0.0009882800299674272,0.08847590398788452,,,,,,0.0005
258,1.2310874881744385,0.7438063645362853,3.8097186393737794,0.0013131979908794164,0.05249803733825684,,,,,,0.0005
259,1.3032271013259888,0.8035910406112671,3.759511432647705,0.0008890102738514543,0.06139795160293579,,,,,,0.0005
260,1.2849178218841553,0.8202190465927124,3.775411777496338,0.0019294081702828406,0.04261408281326294,,,,,,0.0005
261,1.2910447549819946,0.7633811593055725,3.801207492828369,0.0018520607482641934,0.07284537887573242,,,,,,0.0005
262,1.3062457647323609,0.7487487773895264,3.7750586338043215,0.002805661366961431,0.08859272766113281,,,,,,0.0005
263,1.185452006340027,0.7456830039024352,3.7615009670257566,0.0007253038268536329,0.03144677853584289,,,,,,0.0005
264,1.2558066129684449,0.7585676174163818,3.741943977355957,0.0005249481173232197,0.061259829759597775,,,,,,0.0005
265,1.3343233547210693,0.7890494389533996,3.7883740234375,0.0014192542918026448,0.08250863736867904,,,,,,0.0005
266,1.3929867210388183,0.7650140357017517,3.778078712463379,0.0018498187237419189,0.12415746819972992,,,,,,0.0005
267,1.2019584465026856,0.6694620876312256,3.7604146003723145,0.0014467984992079437,0.07750404381752014,,,,,,0.0005
268,1.334887975692749,0.8245654878616333,3.7095687980651855,0.0009906677324324847,0.06918745851516724,,,,,,0.0005
269,1.214036554336548,0.7231474294662475,3.7153083305358887,0.0007647456217091531,0.05929676926136017,,,,,,0.0005
270,1.3081545286178589,0.6977294368743896,3.7296725387573244,0.0012718645306304098,0.11809299969673157,,,,,,0.0005
271,1.3756285829544068,0.7837595624923706,3.729089319229126,0.0018646664135158063,0.10854771804809571,,,,,,0.0005
272,1.2929445838928222,0.7558272657394409,3.7264467067718505,0.0009791757077910006,0.08174673318862916,,,,,,0.0005
273,1.1806127014160157,0.7247513980865479,3.748240728378296,0.001446479631587863,0.03979536896944046,,,,,,0.0005
274,1.1693361473083497,0.6633764929771423,3.73637601852417,0.0040124047230929135,0.06415482711791992,,,,,,0.0005
275,1.247805724143982,0.7406370000839233,3.676443302154541,0.0011862188056111335,0.06916906893253326,,,,,,0.0005
276,1.4075114269256592,0.8341304416656494,3.6637633247375487,0.00090005287155509,0.10305230742692947,,,,,,0.0005
277,1.3429202117919923,0.764012704372406,3.6851814937591554,0.00124384880438447,0.10457275736331939,,,,,,0.0005
278,1.3098911676406861,0.7905790801048279,3.7288727321624755,0.002317722355015576,0.0720535329580307,,,,,,0.0005
279,1.402639157295227,0.8503902997970582,3.7218166275024416,0.0017710043194238097,0.08914810796082019,,,,,,0.0005
280,1.2294141883850098,0.7709330310821533,3.740039489746094,0.0010232495805248619,0.04172697639465332,,,,,,0.0005
281,1.2782183275222778,0.7560011882781983,3.773613306045532,0.0018502189330756665,0.07150279521942139,,,,,,0.0005
282,1.303018014907837,0.7414032278060914,3.7912774658203126,0.0007860882543027401,0.0908504501581192,,,,,,0.0005
283,1.2796138010025024,0.8057215013504029,3.765329559326172,0.002821958363056183,0.04726869451999664,,,,,,0.0005
284,1.3686030769348145,0.7140477213859558,3.736791879653931,0.0017862002374604345,0.13954496502876282,,,,,,0.0005
285,1.2320280628204345,0.6894929914474487,3.7341658020019532,0.0006766122858971358,0.08422093081474304,,,,,,0.0005
286,1.3132315435409545,0.8047982039451599,3.7914562969207766,0.0007975603300146759,0.06424507695436478,,,,,,0.0005
287,1.2847048015594482,0.811930498123169,3.700213020324707,0.0010622528912499548,0.05084537315368652,,,,,,0.0005
288,1.1997307434082032,0.6853939609527588,3.759188508987427,0.001450978647451848,0.0684834566116333,,,,,,0.0005
289,1.3002551374435425,0.7665952887535096,3.7277931785583496,0.0017837089132517576,0.07954841095209121,,,,,,0.0005
290,1.1922978019714356,0.6912701621055602,3.7313902702331543,0.0009100298453122378,0.06348928689956665,,,,,,0.0005
291,1.1804144268035888,0.7388804693222046,3.752527612686157,0.001850307042710483,0.0322154483795166,,,,,,0.0005
292,1.3608366174697877,0.7917136011123658,3.7121219387054443,0.0018208505269140004,0.09804497310519218,,,,,,0.0005
293,1.2923440589904784,0.7679170513153076,3.6948196811676026,0.004190018629655242,0.07537750577926636,,,,,,0.0005
294,1.284703733444214,0.7546505532264709,3.665851343154907,0.0010264677699888126,0.08122077765315772,,,,,,0.0005
295,1.267258337020874,0.7605464553833008,3.6948688850402833,0.0015250961035490037,0.06784995737671852,,,,,,0.0005
296,1.3246413831710815,0.787413938999176,3.6722905921936033,0.001004751464119181,0.08449681097269059,,,,,,0.0005
297,1.3281586046218872,0.7528243865966797,3.6780999698638914,0.0026948815127834677,0.1024146717786789,,,,,,0.0005
298,1.3484172630310058,0.7797657928466797,3.7285422439575195,0.0010621039122343063,0.09736758679151535,,,,,,0.0005
299,1.3202133531570435,0.798338110923767,3.684710075378418,0.0012223884637933224,0.0760909087061882,,,,,,0.0005
300,1.3111051273345948,0.7417718963623047,3.6819165744781492,0.0006751699894666672,0.10023320007324218,,,,,,0.00025
301,1.2321508121490479,0.7473495121002197,3.7083771686553955,0.0010120193734765052,0.05647578454017639,,,,,,0.00025
302,1.2670278902053833,0.7507345175743103,3.660060098648071,0.001053393756970763,0.07461697959899902,,,,,,0.00025
303,1.3322809371948243,0.7628015413284301,3.6765945816040038,0.0013427234272676287,0.10023861628770828,,,,,,0.00025
304,1.2871169023513793,0.7133556318283081,3.676835304260254,0.0014142299233935772,0.10233174726366996,,,,,,0.00025
305,1.2298067111968993,0.7174617090225219,3.747947700500488,0.0032718103285878895,0.06713919577002525,,,,,,0.00025
306,1.2926061582565307,0.7452597904205323,3.71729372215271,0.001199160173535347,0.08720892262458801,,,,,,0.00025
307,1.3009607324600219,0.7583287529945374,3.7395968208312986,0.0015867972262203693,0.0835427292585373,,,,,,0.00025
308,1.2742292671203612,0.7103234028816223,3.679424716949463,0.001069363467860967,0.09744701504707337,,,,,,0.00025
309,1.2715430374145509,0.7244995031356811,3.715308530807495,0.0010023676464516029,0.08725515384972095,,,,,,0.00025
310,1.3222188692092895,0.7462114243507385,3.709082191467285,0.0018706723622162827,0.10161427354812622,,,,,,0.00025
311,1.3191860046386719,0.7650993971824646,3.666995351791382,0.00149742524465546,0.09294481384754182,,,,,,0.00025
312,1.3123372268676758,0.7638513975143433,3.6757795219421388,0.0033048030883073808,0.08880153369903565,,,,,,0.00025
313,1.345090961456299,0.7464289255142212,3.689424627304077,0.0016190968919545412,0.11405022490024566,,,,,,0.00025
314,1.2588817052841186,0.7529946665763855,3.709085964202881,0.0012948247266467662,0.06684180012345314,,,,,,0.00025
315,1.27621426486969,0.7848916311264038,3.6949008808135986,0.00180045153433457,0.060016026496887205,,,,,,0.00025
316,1.36855424118042,0.778560510635376,3.7223609676361082,0.0006208303701132536,0.10856839179992676,,,,,,0.00025
317,1.260093981742859,0.7299373936653137,3.6761758728027343,0.001970086554531008,0.08028445179015398,,,,,,0.00025
318,1.2719694147109986,0.7564164190292358,3.726516725540161,0.0010777952112257481,0.07091174709796906,,,,,,0.00025
319,1.2545895099639892,0.7230569548606872,3.7889234046936036,0.002269936393946409,0.07518514680862427,,,,,,0.00025
320,1.2482255935668944,0.7107836594581604,3.7346733055114747,0.0012830537194386126,0.08134576642513275,,,,,,0.00025
321,1.2577693414688111,0.710444100856781,3.7372873287200927,0.0012433893419802188,0.08617655599117278,,,,,,0.00025
322,1.197496865272522,0.7302571849822999,3.708137758255005,0.0010180869158357383,0.047703915774822234,,,,,,0.00025
323,1.2937577152252198,0.7310821595191955,3.783135486602783,0.000948455048725009,0.09170676708221435,,,,,,0.00025
324,1.234498378753662,0.7021635761260986,3.7734654426574705,0.002015072824433446,0.07648659282922744,,,,,,0.00025
325,1.353981185913086,0.7864571075439453,3.6990242805480955,0.0012025750059401616,0.09820952498912812,,,,,,0.00025
326,1.193548376083374,0.7627328290939331,3.7663592109680177,0.0007475534172262996,0.026716018438339234,,,,,,0.00025
327,1.2907421979904175,0.7026554241180419,3.701201868057251,0.0023478824719786644,0.10780935037136077,,,,,,0.00025
328,1.3024749326705933,0.7311211605072021,3.6932981872558592,0.002043867424596101,0.09999003994464874,,,,,,0.00025
329,1.3160421705245973,0.7230610961914062,3.682261667251587,0.0015531107637798414,0.11160090959072114,,,,,,0.00025
330,1.263401704788208,0.7639375319480896,3.765754426956177,0.002089068782981485,0.060399835348129274,,,,,,0.00025
331,1.2384862995147705,0.7030808634757996,3.722994939804077,0.00085554730752483,0.08112519693374634,,,,,,0.00025
332,1.2306847791671753,0.737871301651001,3.6997972965240478,0.0009629627857357263,0.060935391128063204,,,,,,0.00025
333,1.302483694076538,0.7532866382598877,3.717826477050781,0.0017260023830458521,0.08784420073032378,,,,,,0.00025
334,1.2755223331451415,0.7114439558982849,3.710370136260986,0.0011273941616527735,0.09595699238777161,,,,,,0.00025
335,1.2656928119659423,0.7123422694206237,3.7586338996887205,0.001116437178279739,0.0881853404045105,,,,,,0.00025
336,1.287350570678711,0.737714524269104,3.6853942565917968,0.0007363654607906938,0.09018011391162872,,,,,,0.00025
337,1.2837075023651123,0.7494197592735291,3.689045093536377,0.0013884640838950873,0.08199738252162933,,,,,,0.00025
338,1.2831660947799683,0.7453992586135865,3.66961545753479,0.0011153869247063995,0.08484494639933109,,,,,,0.00025
339,1.3770302839279174,0.8253855767250061,3.679678831100464,0.000856069374785875,0.09141037654876709,,,,,,0.00025
340,1.1832681264877318,0.7336146416664123,3.7003389225006105,0.0013877971274778246,0.03911589241027832,,,,,,0.00025
341,1.2499902172088624,0.7241519746780396,3.707745697021484,0.0008122155540622771,0.07712570750713349,,,,,,0.00025
342,1.2465264205932618,0.7050273451805115,3.7223859577178957,0.0016201307978481055,0.08382017123699188,,,,,,0.00025
343,1.225203387260437,0.7154335198402405,3.7190098819732667,0.0015784299313090742,0.06814520555734635,,,,,,0.00025
344,1.2232769136428834,0.7310486459732055,3.6479640464782714,0.002381864098832011,0.06252499763667584,,,,,,0.00025
345,1.3067223072052,0.7503194494247436,3.6846575088500977,0.001831622819416225,0.09305273795127869,,,,,,0.00025
346,1.2895375452041626,0.7271673445701599,3.7035515747070313,0.0012525016320869328,0.09538127654790879,,,,,,0.00025
347,1.2850828800201417,0.7592567448616028,3.6424044189453126,0.0021532952654524707,0.07971617698669434,,,,,,0.00025
348,1.2420032167434691,0.721250985622406,3.7433588638305664,0.0009748793637845665,0.07272072982788086,,,,,,0.00025
349,1.345407548904419,0.740536370754242,3.7015180282592772,0.0010814684510696679,0.11681894117593765,,,,,,0.00025
350,1.3242398586273194,0.8139371557235717,3.711403839111328,0.0015792049430310726,0.06879156298935413,,,,,,0.00025
351,1.2516342744827271,0.7622216854095459,3.7037564811706543,0.002151150212623179,0.058442891120910646,,,,,,0.000125
352,1.2999659366607665,0.7293682570457458,3.704778802871704,0.0017824942457955332,0.09916865146160125,,,,,,0.000125
353,1.2021029682159423,0.6782094779014587,3.713059329986572,0.001252895343117416,0.07566732418537139,,,,,,0.000125
354,1.239750081062317,0.7343840255737305,3.7272634162902833,0.0016783248665742576,0.06548069524765014,,,,,,0.000125
355,1.1547316522598268,0.6660069990158081,3.6660227279663085,0.001118313746759668,0.06050202304124832,,,,,,0.000125
356,1.1866722927093505,0.7222144646644593,3.711803091049194,0.0006482936763204634,0.046314597249031066,,,,,,0.000125
357,1.2275087928771973,0.7299818868637085,3.7174077644348142,0.0008195452531799674,0.06248329257965088,,,,,,0.000125
358,1.3174845657348633,0.7439448533058166,3.7055560054779053,0.0021541096922010183,0.10041499042510986,,,,,,0.000125
359,1.276321475982666,0.7309553985595703,3.7119712886810303,0.001854392670094967,0.08615728080272675,,,,,,0.000125
360,1.177204327583313,0.708389157295227,3.6910067253112793,0.001721053719520569,0.04899672055244446,,,,,,0.000125
361,1.310860776901245,0.750182936668396,3.746251708984375,0.0017705138630699367,0.09214107421040535,,,,,,0.000125
362,1.1947237691879273,0.7204556279182434,3.7031159992218017,0.001910232597962022,0.05102314495295286,,,,,,0.000125
363,1.2561156702041627,0.6906926970481873,3.7101115474700928,0.002147464641369879,0.09613217037916183,,,,,,0.000125
364,1.241272660255432,0.7375784978866577,3.7037988510131834,0.0010882180063053965,0.06611299777030945,,,,,,0.000125
365,1.2921230344772339,0.7514847850799561,3.7284413814544677,0.0010286652878858148,0.08338271427154541,,,,,,0.000125
366,1.1875462102890015,0.7171983280181885,3.691880729675293,0.0008043898902833461,0.05017770719528198,,,,,,0.000125
367,1.2116429805755615,0.7253156037330627,3.667569190979004,0.0003704885565675795,0.059599975287914275,,,,,,0.000125
368,1.2486910848617554,0.6997375364303589,3.7161625785827637,0.0013461215989664197,0.0879955940246582,,,,,,0.000125
369,1.2138743410110473,0.7115725679397583,3.7432854843139647,0.0014394634496420623,0.06326689898967743,,,,,,0.000125
370,1.233511960029602,0.783721565246582,3.715477933883667,0.0011678804811090231,0.03853735971450806,,,,,,0.000125
371,1.3493693809509277,0.7832990140914917,3.6994164028167726,0.0026319667175412178,0.0967483514547348,,,,,,0.000125
372,1.2352472944259643,0.726635735988617,3.686796197891235,0.001753387600183487,0.06908928906917572,,,,,,0.000125
373,1.2057684602737426,0.7152730078697205,3.7053293132781984,0.0014686457766219974,0.05924693584442139,,,,,,0.000125
374,1.3003455724716186,0.7498249278068543,3.7027598896026612,0.001812637833878398,0.08921599197387696,,,,,,0.000125
375,1.2971191396713257,0.7440529956817626,3.752821496963501,0.0009589533043617848,0.08841251039505005,,,,,,0.000125
376,1.2653717918395997,0.7029693584442138,3.734167163848877,0.000965886663645506,0.09400989669561387,,,,,,0.000125
377,1.2501794748306274,0.7271652388572692,3.7166016788482668,0.0008307677455013618,0.07526163148880005,,,,,,0.000125
378,1.2634101934432984,0.7438421158790588,3.6973031425476073,0.0008241557022556663,0.07450679886341095,,,,,,0.000125
379,1.2269629888534546,0.6805752820968628,3.6809959602355957,0.0009985520280897616,0.08864477127790452,,,,,,0.000125
380,1.1823189482688903,0.700054485321045,3.7102578029632567,0.0021860744304722174,0.05452629590034485,,,,,,0.000125
381,1.249179449081421,0.7297586770057678,3.7092825202941895,0.002484351482242346,0.07300407576560974,,,,,,0.000125
382,1.17195281124115,0.7491221165657044,3.6615120124816896,0.0015008135606185532,0.027589342653751372,,,,,,0.000125
383,1.2643879594802856,0.6930702953338623,3.6847978916168214,0.0006506352727301418,0.10109362268447876,,,,,,0.000125
384,1.243185935974121,0.7014327716827392,3.7265905113220215,0.001812562420964241,0.08364075934886932,,,,,,0.000125
385,1.2263062572479249,0.7310766015052795,3.729673915863037,0.0014039892670698463,0.0604291575551033,,,,,,0.000125
386,1.2295526275634765,0.6846125946044922,3.6990106391906736,0.0014426173326792194,0.08679817587137223,,,,,,0.000125
387,1.2587588844299316,0.7290130186080933,3.6659866523742677,0.0015286522540263832,0.08080927538871766,,,,,,0.000125
388,1.1757587556838989,0.7310316977500916,3.7023424301147463,0.0012653192919678986,0.036613732278347015,,,,,,0.000125
389,1.2147694282531738,0.7312859253883361,3.702935092926025,0.0013411075733602046,0.05592444515228272,,,,,,0.000125
390,1.3555210943222047,0.7803569440841674,3.698006925582886,0.0018039179369807243,0.10177976655960083,,,,,,0.000125
391,1.3001768426895142,0.7011179900169373,3.7240307006835938,0.0011364420112222433,0.11275966224074364,,,,,,0.000125
392,1.1729927082061768,0.7289370937347412,3.698493003845215,0.001190368956165912,0.03650795459747314,,,,,,0.000125
393,1.2571594905853272,0.7616363391876221,3.707858278274536,0.0004349847258999944,0.062151174783706666,,,,,,0.000125
394,1.2668225488662719,0.720663595199585,3.709020896911621,0.0012622644899820442,0.08699730730056762,,,,,,0.000125
395,1.1589978618621826,0.7078184638023376,3.6673002319335937,0.0006961450218223035,0.04187659706920385,,,,,,0.000125
396,1.2556675500869752,0.7144161739349365,3.671459741592407,0.0010197369679808617,0.08654283046722412,,,,,,0.000125
397,1.2134810237884521,0.7307398252487183,3.7273014888763427,0.0008326267444062978,0.054589208602905274,,,,,,0.000125
398,1.315823327064514,0.7489147248268128,3.7099415893554686,0.002058339408133179,0.09692803156375886,,,,,,0.000125
399,1.2068816204071044,0.7179309310913086,3.7133265037536622,0.001343146877363324,0.05813742923736572,,,,,,0.000125
400,1.275344820022583,0.7204202833175659,3.6902277717590333,0.0016981294561410323,0.0921017918586731,,,,,,0.000125
401,1.1246758308410645,0.6309777841567993,3.729973333358765,0.0010517767261480912,0.05982445853948593,,,,,,0.000125
402,1.2297522325515746,0.7120800876617431,3.7472114849090574,0.0013822124674916266,0.07078438997268677,,,,,,0.000125
403,1.289955096244812,0.7400512571334839,3.71886222076416,0.0011661486597295153,0.08842573511600495,,,,,,0.000125
404,1.1333316326141358,0.6990816421508789,3.6778483848571777,0.0009568927860818803,0.03275413942337036,,,,,,0.000125
405,1.1938024082183838,0.7272393445968628,3.6991778163909914,0.0015193150844424962,0.047562991857528686,,,,,,0.000125
406,1.1994557733535767,0.6426366710662842,3.697126865386963,0.001732709439471364,0.09268684768676758,,,,,,0.000125
407,1.2631278734207154,0.7297415146827698,3.6989874897003174,0.0016677970741875469,0.08090990734100342,,,,,,0.000125
408,1.2967550525665283,0.7480942440032959,3.6608858337402346,0.0007745380806736648,0.0908988333940506,,,,,,0.000125
409,1.3046275148391724,0.7449733214378357,3.69615398979187,0.000873311466537416,0.09458273410797119,,,,,,0.000125
410,1.17757776927948,0.715497941493988,3.7090779724121092,0.0023630719669163226,0.04440448367595672,,,,,,0.000125
411,1.2913260765075683,0.738706690788269,3.6692614727020265,0.002370285851880908,0.09166147446632385,,,,,,0.000125
412,1.134768762588501,0.6730321016311646,3.6824138259887693,0.0008289126856252551,0.046333174705505374,,,,,,0.000125
413,1.2294345693588258,0.6910468845367431,3.6922832107543946,0.001455265688477084,0.08385204303264618,,,,,,0.000125
414,1.2606489582061768,0.6972838897705078,3.681920448303223,0.0012133893761783838,0.09697982001304627,,,,,,0.000125
415,1.234597327232361,0.6700794615745544,3.6462098960876466,0.00140817314456217,0.09924435283243656,,,,,,0.000125
416,1.319430124282837,0.764680947303772,3.7171117763519286,0.0017265964997932315,0.09065569255501033,,,,,,0.000125
417,1.2728530693054199,0.7447261686325073,3.7014485569000244,0.0012302247760817408,0.07837591218948364,,,,,,0.000125
418,1.2250084095001221,0.7116566619873047,3.6407150382995606,0.0015228954050689936,0.07387867760658264,,,,,,0.000125
419,1.120623646736145,0.6852081370353699,3.7034652309417724,0.001953773267843644,0.03155759796500206,,,,,,0.000125
420,1.1571168251037598,0.6736777567863464,3.7340731163024903,0.001226416382822208,0.05440266889333725,,,,,,0.000125
421,1.35173610496521,0.7561154885292053,3.6530670890808103,0.0021678412668406965,0.11407304751873017,,,,,,0.000125
422,1.2675832462310792,0.7238049683570862,3.686653594970703,0.0007767109884880484,0.08716809558868409,,,,,,0.000125
423,1.306469045639038,0.7070055146217347,3.652220775604248,0.0005324483923614025,0.11685449814796448,,,,,,0.000125
424,1.2094250011444092,0.7214445972442627,3.67877405166626,0.0009723715393338353,0.05956531393527985,,,,,,0.000125
425,1.2943652114868165,0.7117729034423829,3.678874029159546,0.001936483256489737,0.10638419461250305,,,,,,0.000125
426,1.2954887790679932,0.7462100987434387,3.6160195693969728,0.003631628615781665,0.09202254205942154,,,,,,0.000125
427,1.3970450773239136,0.7960901708602905,3.709773681640625,0.0011595240319147706,0.11440898922085763,,,,,,0.000125
428,1.2714148578643798,0.7280258197784424,3.7421136512756346,0.0007090765305329114,0.08423429125547409,,,,,,0.000125
429,1.175174654006958,0.6802477931976318,3.653919195175171,0.0021174289509217487,0.06370876383781433,,,,,,0.000125
430,1.1871059122085572,0.6799865875244141,3.6834453735351564,0.0017204455081373453,0.06852715969085693,,,,,,0.000125
431,1.2800447483062745,0.7374692635536194,3.6840017585754397,0.0013776025350671261,0.08639884084463119,,,,,,0.000125
432,1.1808867387771607,0.7595842275619507,3.6551380405426026,0.000851524849422276,0.027468591168522835,,,,,,0.000125
433,1.1403958072662355,0.6485193867683411,3.676184591293335,0.0006381608294323087,0.06180991077423096,,,,,,0.000125
434,1.2850786638259888,0.7689841084480286,3.691089548110962,0.0013834958751685917,0.07280105197429657,,,,,,0.000125
435,1.2717070474624634,0.7445361533164978,3.7204847621917723,0.0007216010056436062,0.07720039743185043,,,,,,0.000125
436,1.2417480735778808,0.7468529343605042,3.7235954570770264,0.0013581672291038559,0.06058870840072632,,,,,,0.000125
437,1.2960745477676392,0.7702797379493713,3.650458532333374,0.0015222334801219405,0.07961336326599121,,,,,,0.000125
438,1.2196250476837158,0.6822374982833862,3.671089391708374,0.0008429769482827396,0.08471782350540161,,,,,,0.000125
439,1.1893586111068726,0.7388217978477478,3.673422248840332,0.0011977009605616332,0.040998446464538575,,,,,,0.000125
440,1.2130219764709473,0.6837431087493896,3.645190589904785,0.0012688062980305403,0.08174549210071563,,,,,,0.000125
441,1.340341191291809,0.7307977628707886,3.656672523498535,0.0010485818544402718,0.1214137886762619,,,,,,0.000125
442,1.279177474975586,0.7238871994018554,3.6528572158813475,0.0015007103439420462,0.09425189958512784,,,,,,0.000125
443,1.1608272280693055,0.6785177454948426,3.701381893157959,0.0021554750834911827,0.055007904648780824,,,,,,0.000125
444,1.1323055667877198,0.6965138773918151,3.661475248336792,0.0011327802976593376,0.03425569106638431,,,,,,0.000125
445,1.2570153064727783,0.7023384523391724,3.635405061721802,0.0007951693190261722,0.0951705910563469,,,,,,0.000125
446,1.2310767545700074,0.6963618941307068,3.644524158477783,0.0006605217196047306,0.08480094957351685,,,,,,0.000125
447,1.3283964223861695,0.7919009070396423,3.664158027648926,0.002362497579306364,0.08385859915614129,,,,,,0.000125
448,1.3039924545288086,0.7112704787254334,3.6736648197174073,0.0012461139429360629,0.11205468393489719,,,,,,0.000125
449,1.2466997852325439,0.745974154472351,3.64899401473999,0.0012841355707496405,0.0672710542678833,,,,,,0.000125
450,1.2035270862579346,0.6919357495307923,3.6818877544403077,0.0006577777918428182,0.07137238943576812,,,,,,0.000125
451,1.3604074325561524,0.7754788765907288,3.708520534515381,0.0011259342227131128,0.10647527027130127,,,,,,0.000125
452,1.2251367063522338,0.7210237560272217,3.6800368881225585,0.001958747332872008,0.06707525253295898,,,,,,0.000125
453,1.2533075275421142,0.7159290146827698,3.676259084701538,0.0033021917678415775,0.08322521154209972,,,,,,0.000125
454,1.2671237964630127,0.7611757206916809,3.689395690917969,0.001094320829026401,0.06795708751678467,,,,,,0.000125
455,1.2916995973587035,0.7507154335975647,3.694728084564209,0.0008904101498192176,0.08531048536300659,,,,,,0.000125
456,1.1903351936340332,0.6705303907394409,3.693968662261963,0.0008448253790847957,0.07478154075145721,,,,,,0.000125
457,1.3661993384361266,0.7868587098121643,3.7033504123687746,0.0007365840477868915,0.10413449811935425,,,,,,0.000125
458,1.3249107151031494,0.7995646209716797,3.651476402282715,0.0012122104484587907,0.07949312001466752,,,,,,0.000125
459,1.3002158136367798,0.7170189256668091,3.663940845489502,0.0013669218476861716,0.10771794456243515,,,,,,0.000125
460,1.293232361793518,0.748562210559845,3.6568069972991943,0.0012927262540906668,0.08884834659099579,,,,,,0.000125
461,1.2823468570709229,0.7172187571525573,3.673822326660156,0.002070970338769257,0.09783743929862976,,,,,,0.000125
462,1.2540915365219116,0.7099497756958008,3.618196352005005,0.0024132288107648493,0.08995445215702057,,,,,,0.000125
463,1.221088613986969,0.6949445042610168,3.6704052333831787,0.0007847970891743898,0.07915939235687255,,,,,,0.000125
464,1.171779511451721,0.7007035965919495,3.6444654903411866,0.0011624231059104205,0.052733466625213624,,,,,,0.000125
465,1.1159926118850707,0.7094375028610229,3.677433898925781,0.0035938452139962465,0.017608936235308646,,,,,,0.000125
466,1.2818056488037108,0.7389518632888794,3.64635746383667,0.0012018487713066862,0.08850808131694794,,,,,,0.000125
467,1.21609903049469,0.7295989999771119,3.670664632797241,0.0010400656894780696,0.0591967339515686,,,,,,0.000125
468,1.2527203617095948,0.7090813779830932,3.674565631866455,0.0017644598335027695,0.0872089650630951,,,,,,0.000125
469,1.2200507822036744,0.6988023905754089,3.664539958953857,0.0008553251611301676,0.07696953338384628,,,,,,0.000125
470,1.245048243522644,0.7234638895988464,3.6469931659698487,0.0013109243994113059,0.07778704553842544,,,,,,0.000125
471,1.2456560955047606,0.745818736076355,3.6226524982452393,0.001258891058154404,0.06815659463405609,,,,,,0.000125
472,1.2916179103851317,0.8150028018951416,3.627139560699463,0.0011244111523774337,0.05638837893307209,,,,,,0.000125
473,1.149724015235901,0.7055799994468689,3.6729008884429932,0.0010063052643090487,0.037923799514770505,,,,,,0.000125
474,1.2810923137664796,0.7238645277023316,3.6781627769470213,0.0014823276245733723,0.093964595079422,,,,,,0.000125
475,1.2302011585235595,0.7078209886550904,3.709430763244629,0.0017662075143307448,0.07483543872833252,,,,,,0.000125
476,1.229975637435913,0.6888110127449035,3.6467941799163817,0.0010179320136085152,0.08773362398147583,,,,,,0.000125
477,1.2322772617340088,0.7015548295974732,3.6986392631530762,0.0016607857700437307,0.0795988599061966,,,,,,0.000125
478,1.2390599722862243,0.7319386048316956,3.612318775177002,0.0009763213908299804,0.07245659399032593,,,,,,0.000125
479,1.2048711032867432,0.7070021305084229,3.69438556098938,0.001613758723018691,0.0634083149433136,,,,,,0.000125
480,1.2227236347198487,0.7000689215660095,3.613333366394043,0.0011058752001263201,0.08010775339603424,,,,,,0.000125
481,1.2309108285903931,0.7039414730072021,3.7047804546356202,0.002431756834965199,0.07702978074550629,,,,,,0.000125
482,1.232617917060852,0.7220904240608216,3.6548457412719726,0.0012738527916953898,0.07188453161716461,,,,,,0.000125
483,1.2389174337387086,0.7331913270950318,3.66726428604126,0.0021102833698969335,0.06844468975067139,,,,,,0.000125
484,1.112102310180664,0.6966195878982544,3.690551746368408,0.0007089920705184341,0.022859264850616456,,,,,,0.000125
485,1.238307174682617,0.7096328954696656,3.661253381729126,0.0005930019174702466,0.08097796976566314,,,,,,0.000125
486,1.279944850921631,0.6917045922279358,3.653127498626709,0.003318992381216958,0.10980426585674286,,,,,,0.000125
487,1.2358273582458497,0.7058035502433777,3.6913111038208006,0.0009782358761876821,0.07995722964406013,,,,,,0.000125
488,1.1700616827011108,0.6409896812438964,3.67393656539917,0.0009919946063309908,0.08034316110610962,,,,,,0.000125
489,1.3553014059066772,0.7778898572921753,3.6831111450195313,0.0007119380718504545,0.10419425743818284,,,,,,0.000125
490,1.157751314163208,0.70699241065979,3.7361063232421876,0.00125034006126225,0.03794894742965698,,,,,,0.000125
491,1.1908903255462646,0.7582762050628662,3.675844795227051,0.001903450676240027,0.031563099563121796,,,,,,0.000125
492,1.2033026247024536,0.7087360286712646,3.6556527214050294,0.0007289373383973725,0.0641361999809742,,,,,,0.000125
